id,reference_id,amount,currency,date,status,can_cancel
319349621,11862738,675.01,SAR,"2021-03-05 19:38:13.000000","تم الشحن",
1392986918,1186179,178,SAR,"2019-12-18 21:31:52.000000","تم الشحن",
1147441646,11860811,102.5,SAR,"2021-03-04 22:28:08.000000",مسترجع,
928832341,11860722,166,SAR,"2021-03-04 22:26:30.000000","تم التوصيل",
665234034,11855575,227,SAR,"2021-03-04 20:32:35.000000","تم الشحن",
494853731,11854280,114,SAR,"2021-03-04 20:05:24.000000","تم التوصيل",
771815386,11854207,475.73,SAR,"2021-03-04 20:03:55.000000","تم التوصيل",
1809091961,11853022,217.5,SAR,"2021-03-04 19:40:28.000000","تم التوصيل",
1563950793,11852654,134,SAR,"2021-03-04 19:33:20.000000",مسترجع,
516259572,11851857,95,SAR,"2021-03-04 19:16:46.000000","تم التوصيل",
1561079242,11848559,343.44,SAR,"2021-03-04 18:06:08.000000","جاري التوصيل",
1572065634,11845575,170.6,SAR,"2021-03-04 17:02:35.000000","تم التوصيل",
994677891,11844392,293.01,SAR,"2021-03-04 16:37:43.000000","تم التوصيل",
339101244,11843737,276,SAR,"2021-03-04 16:23:00.000000","تم التوصيل",
1523980307,11843512,461.95,SAR,"2021-03-04 16:17:55.000000","تم التوصيل",
809408946,11843351,114,SAR,"2021-03-04 16:14:06.000000",مسترجع,
1462241546,11841455,226.65,SAR,"2021-03-04 15:31:13.000000","تم التوصيل",
1478352210,11834359,114,SAR,"2021-03-04 12:57:54.000000","تم التوصيل",
335453286,11831491,218.12,SAR,"2021-03-04 11:47:28.000000","تم التوصيل",
395760447,11831452,183,SAR,"2021-03-04 11:46:10.000000","تم التوصيل",
1579409835,11830800,108.8,SAR,"2021-03-04 11:28:17.000000","تم التوصيل",
1194165013,11829938,114,SAR,"2021-03-04 11:05:58.000000",مسترجع,
1229646713,11828958,255.8,SAR,"2021-03-04 10:36:38.000000","تم التوصيل",
925628843,11828752,164,SAR,"2021-03-04 10:30:15.000000","تم التوصيل",
722349881,11827870,353.65,SAR,"2021-03-04 10:02:41.000000","تم التوصيل",
1864107603,11827704,294,SAR,"2021-03-04 09:56:53.000000",مسترجع,
1172111482,11827423,124.5,SAR,"2021-03-04 09:47:39.000000","تم الشحن",
294230,11827187,109.07,SAR,"2021-03-04 09:39:42.000000","تم التوصيل",
930832431,1182604,45,SAR,"2019-12-18 06:52:44.000000","تم الشحن",
1737990104,1182589,291,SAR,"2019-12-18 06:47:34.000000","تم الشحن",
805000176,11824981,127,SAR,"2021-03-04 08:10:12.000000","تم التوصيل",
1199220295,11824612,133,SAR,"2021-03-04 07:50:53.000000","تم التوصيل",
1761522140,11824505,164,SAR,"2021-03-04 07:45:29.000000","تم التوصيل",
615203683,11824328,432.22,SAR,"2021-03-04 07:35:23.000000","تم التوصيل",
168251551,11823932,45,SAR,"2021-03-04 07:14:58.000000","تم التوصيل",
1559139101,11823802,114,SAR,"2021-03-04 07:08:33.000000","تم التوصيل",
822981346,11820615,61,SAR,"2021-03-04 04:37:41.000000","تم التوصيل",
154190141,11820186,176.1,SAR,"2021-03-04 04:21:27.000000","تم التوصيل",
1579679305,11820014,159.1,SAR,"2021-03-04 04:13:57.000000","تم الشحن",
1180133360,11819861,154.2,SAR,"2021-03-04 04:09:25.000000",مسترجع,
221060682,11819759,349.87,SAR,"2021-03-04 04:02:05.000000","تم الشحن",
108460598,11819667,235.07,SAR,"2021-03-04 03:57:57.000000",ملغي,
1787982999,11816756,208,SAR,"2021-03-04 02:37:52.000000","تم التوصيل",
433107411,11816568,345,SAR,"2021-03-04 02:33:35.000000","تم الشحن",
434022932,11816113,127,SAR,"2021-03-04 02:24:03.000000","تم الشحن",
940084821,11814898,110,SAR,"2021-03-04 01:59:13.000000","تم التوصيل",
1729582203,11813856,141,SAR,"2021-03-04 01:40:04.000000","تم التوصيل",
812534270,11813723,144,SAR,"2021-03-04 01:38:02.000000","تم التوصيل",
1218610482,11811735,277,SAR,"2021-03-04 01:04:34.000000","تم التوصيل",
666545252,11811521,97,SAR,"2021-03-04 22:12:52.000000","تم الشحن",
64653799,11811396,114,SAR,"2021-03-04 01:01:08.000000","تم التوصيل",
41039260,11807033,416.11,SAR,"2021-03-03 23:50:36.000000","تم التوصيل",
1151628964,11804673,240.72,SAR,"2021-03-03 23:15:59.000000","تم التوصيل",
1821956892,11801529,126,SAR,"2021-03-03 22:28:11.000000","تم الشحن",
1890621497,11800990,97,SAR,"2021-03-03 22:19:47.000000","تم التوصيل",
1955702464,11799653,164,SAR,"2021-03-03 21:59:45.000000","تم التوصيل",
597596910,11797067,367.8,SAR,"2021-03-04 00:51:27.000000","تم التوصيل",
303838063,11794636,498,SAR,"2021-03-03 20:42:36.000000","تم التوصيل",
1227844770,11793415,205.1,SAR,"2021-03-03 20:24:37.000000","تم التوصيل",
225597816,11792861,206.18,SAR,"2021-03-03 20:16:32.000000","تم التوصيل",
582622278,11790563,355.2,SAR,"2021-03-03 19:44:09.000000","تم التوصيل",
266485319,11789796,265,SAR,"2021-03-03 19:33:48.000000","تم التوصيل",
172502417,11789366,97,SAR,"2021-03-03 19:27:59.000000","تم التوصيل",
231790734,11789355,75,SAR,"2021-03-03 19:27:49.000000","تم التوصيل",
