id,reference_id,amount,currency,date,status,can_cancel
52055788,9900105,573.44,SAR,"2021-01-15 21:07:20.000000","تم الشحن",
1276621719,9900084,316.01,SAR,"2021-01-15 21:06:52.000000","تم الشحن",
12559649,9899142,281.7,SAR,"2021-01-15 20:34:49.000000","تم الشحن",
1925880007,9898852,157,SAR,"2021-01-15 20:12:13.000000","تم الشحن",
848428794,9898591,118,SAR,"2021-01-15 20:06:42.000000","تم الشحن",
1244711707,9895104,317,SAR,"2021-01-15 17:38:03.000000","تم الشحن",
478725139,9894840,157,SAR,"2021-01-15 17:33:09.000000","تم الشحن",
1330603005,9894490,118,SAR,"2021-01-15 17:17:54.000000",ملغي,
2104987704,9890461,256.01,SAR,"2021-01-15 14:04:11.000000",مسترجع,
2114396181,9889202,279.59,SAR,"2021-01-15 12:59:25.000000","تم الشحن",
1536718360,9888957,181.75,SAR,"2021-01-15 12:42:33.000000","تم الشحن",
820074931,988696,250,SAR,"2019-11-12 00:03:05.000000","تم الشحن",
1237147371,9886032,217.01,SAR,"2021-01-15 06:13:42.000000","تم الشحن",
1363696949,9885842,154.95,SAR,"2021-01-15 05:41:10.000000","تم الشحن",
1973171477,9883826,88,SAR,"2021-01-15 02:48:58.000000","تم الشحن",
92313946,9883647,378.1,SAR,"2021-01-15 02:37:27.000000","تم الشحن",
48926642,9879831,1057.81,SAR,"2021-01-15 06:04:34.000000","تم الشحن",
135598983,9879588,217.01,SAR,"2021-01-14 23:19:58.000000","تم الشحن",
1498639646,9879483,214.81,SAR,"2021-01-14 23:14:51.000000","تم الشحن",
1588975078,9879363,104,SAR,"2021-01-14 23:12:00.000000","تم الشحن",
662811299,9878792,496.01,SAR,"2021-01-14 22:43:31.000000","تم الشحن",
